i,time,PWM_l,PWM_r,x,y,theta
84,0.664,28647.88975654116,28647.88975654116,426.1615866739862,386.82171789377287,-14.999999999999996
85,0.672,28647.88975654116,28647.88975654116,426.6133111243769,388.507576493652,-14.999999999999996
86,0.68,28647.88975654116,28647.88975654116,427.06503557476753,390.1934350935311,-14.999999999999996
87,0.6880000000000001,28647.88975654116,28647.88975654116,427.5167600251582,391.8792936934102,-14.999999999999996
88,0.6960000000000001,28647.88975654116,28647.88975654116,427.96848447554885,393.5651522932893,-14.999999999999996
89,0.704,28647.88975654116,28647.88975654116,428.4202089259395,395.2510108931684,-14.999999999999996
90,0.712,28647.88975654116,28647.88975654116,428.87193337633016,396.93686949304754,-14.999999999999996
91,0.72,28647.88975654116,28647.88975654116,429.3236578267208,398.62272809292665,-14.999999999999996
92,0.728,28647.88975654116,28647.88975654116,429.7753822771115,400.30858669280576,-14.999999999999996
93,0.736,28647.88975654116,28647.88975654116,430.22710672750213,401.9944452926849,-14.999999999999996
94,0.744,28647.88975654116,28647.88975654116,430.6788311778928,403.680303892564,-14.999999999999996
95,0.752,28647.88975654116,28647.88975654116,431.13055562828345,405.3661624924431,-14.999999999999996
96,0.76,28647.88975654116,28647.88975654116,431.5822800786741,407.0520210923222,-14.999999999999996
97,0.768,28647.88975654116,28647.88975654116,432.03400452906476,408.7378796922013,-14.999999999999996
98,0.776,28647.88975654116,28647.88975654116,432.4857289794554,410.42373829208043,-14.999999999999996
99,0.784,28647.88975654116,28647.88975654116,432.9374534298461,412.10959689195954,-14.999999999999996
100,0.792,28647.88975654116,28647.88975654116,433.38917788023673,413.79545549183865,-14.999999999999996
101,0.8,28647.88975654116,28647.88975654116,433.8409023306274,415.48131409171776,-14.999999999999996
102,0.808,28647.88975654116,28647.88975654116,434.29262678101804,417.1671726915969,-14.999999999999996
103,0.8160000000000001,28647.88975654116,28647.88975654116,434.7443512314087,418.853031291476,-14.999999999999996
104,0.8240000000000001,28647.88975654116,28647.88975654116,435.19607568179936,420.5388898913551,-14.999999999999996
105,0.8320000000000001,28647.88975654116,28647.88975654116,435.64780013219,422.2247484912342,-14.999999999999996
106,0.84,28647.88975654116,28647.88975654116,436.09952458258067,423.9106070911133,-14.999999999999996
107,0.848,28647.88975654116,28647.88975654116,436.5512490329713,425.59646569099243,-14.999999999999996
108,0.856,28647.88975654116,28647.88975654116,437.002973483362,427.28232429087154,-14.999999999999996
109,0.864,28647.88975654116,28647.88975654116,437.45469793375264,428.96818289075065,-14.999999999999996
110,0.872,28647.88975654116,28647.88975654116,437.9064223841433,430.65404149062977,-14.999999999999996
111,0.88,28647.88975654116,28647.88975654116,438.35814683453395,432.3399000905089,-14.999999999999996
112,0.888,28647.88975654116,28647.88975654116,438.8098712849246,434.025758690388,-14.999999999999996
113,0.896,28647.88975654116,28647.88975654116,439.26159573531527,435.7116172902671,-14.999999999999996
114,0.904,28647.88975654116,28647.88975654116,439.7133201857059,437.3974758901462,-14.999999999999996
115,0.912,28647.88975654116,28647.88975654116,440.1650446360966,439.0833344900253,-14.999999999999996
116,0.92,28647.88975654116,28647.88975654116,440.61676908648724,440.76919308990443,-14.999999999999996
117,0.928,28647.88975654116,28647.88975654116,441.0684935368779,442.45505168978355,-14.999999999999996
118,0.936,28647.88975654116,28647.88975654116,441.52021798726855,444.14091028966266,-14.999999999999996
119,0.9440000000000001,28647.88975654116,28647.88975654116,441.9719424376592,445.82676888954177,-14.999999999999996
120,0.9520000000000001,28647.88975654116,28647.88975654116,442.42366688804987,447.5126274894209,-14.999999999999996
121,0.96,28647.88975654116,28647.88975654116,442.8753913384405,449.1984860893,-14.999999999999996
122,0.968,28647.88975654116,28647.88975654116,443.3271157888312,450.8843446891791,-14.999999999999996
123,0.976,28647.88975654116,28647.88975654116,443.77884023922184,452.5702032890582,-14.999999999999996
124,0.984,28647.88975654116,28647.88975654116,444.2305646896125,454.2560618889373,-14.999999999999996
125,0.992,28647.88975654116,28647.88975654116,444.68228914000315,455.94192048881644,-14.999999999999996
126,1.0,28464.543262099298,28647.88975654116,445.1340135903938,457.62777908869555,-14.999999999999996
127,1.008,28281.196767657435,28647.88975654116,445.58429252254325,459.308242941055,-14.992888888888881
128,1.016,28097.85027321557,28647.88975654116,446.0329180363118,460.9833677387419,-14.978666666666655
129,1.024,27914.503778773706,28647.88975654116,446.47968421959524,462.65320855934624,-14.957333333333326
130,1.032,27731.157284331843,28647.88975654116,446.9243871280444,464.31781978927324,-14.928888888888883
131,1.04,27547.81078988998,28647.88975654116,447.36682476521287,465.9772550490369,-14.893333333333327
132,1.048,27364.464295448117,28647.88975654116,447.80679706317915,467.6315671197623,-14.850666666666656
133,1.056,27181.117801006254,28647.88975654116,448.24410586368674,469.28080787088595,-14.800888888888874
134,1.064,26997.77130656439,28647.88975654116,448.6785548998456,470.9250281890427,-14.74399999999999
135,1.072,26814.42481212253,28647.88975654116,449.1099497784388,472.5642779081277,-14.67999999999999
136,1.08,26631.078317680665,28647.88975654116,449.5380979628743,474.1986057405245,-14.608888888888877
