i,time,PWM_l,PWM_r,x,y,theta
59,0.464,24119.67492405562,14471.804954433373,412.74727808187845,332.7511942000226,-25.664516129032254
60,0.47200000000000003,24535.531388263476,14721.318832958088,413.2564158442782,333.8107831570471,-26.03870967741935
61,0.48,24951.387852471336,14970.832711482799,413.78136013993867,334.88523546400484,-26.419354838709676
62,0.488,25367.24431667919,15220.346590007513,414.3224490837549,335.9743281570594,-26.806451612903228
63,0.496,25783.100780887045,15469.860468532228,414.8800242323848,337.07783056744006,-27.2
64,0.504,25367.24431667919,15469.860468532228,415.4544304282323,338.19550414516584,-27.6
65,0.512,24951.387852471336,15469.860468532228,416.0307564954917,339.29791423481265,-27.98387096774194
66,0.52,24535.53138826348,15469.860468532228,416.6085115314455,340.3852517349668,-28.351612903225806
67,0.528,24119.674924055624,15469.860468532228,417.18721782785383,341.45771043553907,-28.70322580645161
68,0.536,23703.818459847767,15469.860468532228,417.76641069477387,342.5154864646868,-29.038709677419355
69,0.544,23287.96199563991,15469.860468532228,418.3456382788869,343.558777754595,-29.358064516129037
70,0.552,22872.105531432055,15469.860468532228,418.9244613772901,344.5877835258551,-29.661290322580644
71,0.56,22456.249067224202,15469.860468532228,419.50245324767127,345.6027037901671,-29.948387096774194
72,0.5680000000000001,22040.392603016346,15469.860468532228,420.07919941575085,346.60373887108085,-30.21935483870968
73,0.5760000000000001,21624.53613880849,15469.860468532228,420.6542974808349,347.5910889424832,-30.474193548387106
74,0.584,21208.679674600633,15469.860468532228,421.2273569202904,348.5649535845307,-30.712903225806457
75,0.592,20792.823210392777,15469.860468532228,421.79799889371816,349.52553135672304,-30.935483870967747
76,0.6,20376.96674618492,15469.860468532228,422.3658560475626,350.4730193878105,-31.141935483870977
77,0.608,19961.110281977068,15469.860468532228,422.9305723208655,351.40761298222594,-31.332258064516136
78,0.616,19545.25381776921,15469.860468532228,423.49180275283663,352.32950524273383,-31.50645161290323
79,0.624,19129.397353561355,15469.860468532228,424.049213292883,353.23888670899,-31.664516129032265
80,0.632,18713.540889353502,15469.860468532228,424.60248061370373,354.1359450117093,-31.806451612903235
81,0.64,18297.684425145646,15469.860468532228,425.1512919280294,355.02086454214407,-31.932258064516134
82,0.648,17881.82796093779,15469.860468532228,425.6953448095526,355.89382613658256,-32.04193548387097
83,0.656,17465.971496729937,15469.860468532228,426.23434701856627,356.75500677558273,-32.135483870967754
84,0.664,17050.11503252208,15469.860468532228,426.76801633279797,357.6045792976669,-32.212903225806464
85,0.672,16634.25856831422,15469.860468532228,427.29608038389847,358.44271212721196,-32.27419354838711
86,0.68,16218.402104106368,15469.860468532228,427.81827650001617,359.269569016281,-32.31935483870969
87,0.6880000000000001,15802.545639898512,15469.860468532228,428.3343515548596,360.08530880015314,-32.34838709677421
88,0.6960000000000001,15386.689175690657,15469.860468532228,428.84406182362477,360.89008516632146,-32.36129032258066
89,0.704,14970.832711482803,15469.860468532228,429.3471728461368,361.6840464367432,-32.35806451612904
90,0.712,14554.976247274944,15469.860468532228,429.84345929752817,362.46733536313843,-32.33870967741937
91,0.72,14139.11978306709,15469.860468532228,430.3327048667528,363.2400889351509,-32.30322580645163
92,0.728,13723.263318859235,15469.860468532228,430.8147021432068,364.00243820119715,-32.25161290322582
93,0.736,13307.406854651377,15469.860468532228,431.2892525117031,364.7545081018495,-32.183870967741946
94,0.744,12891.550390443523,15469.860468532228,431.7561660560241,365.496417315611,-32.100000000000016
95,0.752,12475.693926235668,15469.860468532228,432.21526147124814,366.22827811696095,-32.00000000000002
96,0.76,12059.837462027812,15469.860468532228,432.6663659850252,366.9501962465647,-31.883870967741952
97,0.768,11643.980997819957,15469.860468532228,433.10931528795106,367.66227079355895,-31.751612903225823
98,0.776,11228.124533612101,15469.860468532228,433.5439534731653,368.3645940898424,-31.603225806451633
99,0.784,10812.268069404246,15469.860468532228,433.97013298527634,369.0572516163195,-31.43870967741937
100,0.792,10396.411605196388,15469.860468532228,434.3877145786905,369.74032192106154,-31.258064516129046
101,0.8,9980.555140988534,15469.860468532228,434.7965672854,370.41387654937,-31.06129032258066
102,0.808,9564.698676780677,15469.860468532228,435.19656839226036,371.077979985742,-30.848387096774214
103,0.8160000000000001,9148.842212572823,15469.860468532228,435.58760342776407,371.7326896077585,-30.619354838709693
104,0.8240000000000001,8732.985748364968,15469.860468532228,435.9695661582923,372.37805565193185,-30.37419354838711
105,0.8320000000000001,8317.129284157112,15469.860468532228,436.34235859380385,373.01412119156794,-30.11290322580647
106,0.84,7901.272819949258,15469.860468532228,436.7058910028941,373.64092212671517,-29.835483870967767
107,0.848,7485.4163557413995,15469.860468532228,437.0600819371341,374.2584871862888,-29.54193548387099
108,0.856,7069.559891533544,15469.860468532228,437.4048582645727,374.866837942478,-29.232258064516152
109,0.864,6653.703427325689,15469.860468532228,437.7401552122609,375.46598883755667,-28.90645161290325
110,0.872,6237.846963117834,15469.860468532228,438.06591641763123,376.055947223236,-28.564516129032278
111,0.88,5821.990498909979,15469.860468532228,438.3820939885385,376.63671341271197,-28.206451612903244
112,0.888,5406.134034702123,15469.860468532228,438.6886485717424,377.2082807455748,-27.83225806451615
113,0.896,4990.277570494269,15469.860468532228,438.9855494295847,377.7706356657617,-27.441935483870992
114,0.904,4574.421106286413,15469.860468532228,439.27277452458577,378.32375781274595,-27.035483870967763
115,0.912,4158.564642078558,15469.860468532228,439.55031061165937,378.8676201261693,-26.61290322580647
116,0.92,3742.7081778706997,15469.860468532228,439.81815333761233,379.4021889641334,-26.17419354838712
117,0.928,3326.8517136628443,15469.860468532228,440.07630734757026,379.927424235378,-25.719354838709705
118,0.936,2910.9952494549893,15469.860468532228,440.3247863979374,380.4432795455807,-25.24838709677422
119,0.9440000000000001,2495.1387852471344,15469.860468532228,440.5636134754708,380.94970235802293,-24.76129032258067
120,0.9520000000000001,2079.282321039279,15469.860468532228,440.79282092201754,381.4466341688708,-24.25806451612906
121,0.96,1663.4258568314237,15469.860468532228,441.0124505644301,381.934010697326,-23.73870967741938
122,0.968,1247.5693926235688,15469.860468532228,441.2225538491459,382.4117620909062,-23.203225806451634
