i,time,PWM_l,PWM_r,x,y,theta
97,2.30769230688,25646.682258236848,9685.715108163917,1519.6958218886175,4677.9948388468365,1.8324305352319004
98,2.33173076841,26738.03043943842,9549.296585513719,1518.657554805377,4710.447931560914,-1.33889695691325
99,2.35576922994,27829.378620639985,9412.878062863523,1519.436747916523,4743.786083401437,-4.754172717684943
100,2.37980769147,28920.726801841553,9276.459540213327,1522.273327509707,4777.893147654864,-8.41339674708319
101,2.403846153,30012.074983043123,9140.041017563131,1527.4093081401206,4812.617756297692,-12.316569045107993
102,2.42788461453,31103.42316424469,9003.622494912936,1535.0842931726584,4847.769574099472,-16.46368961175934
103,2.45192307606,32194.771345446257,8867.20397226274,1545.5299888851732,4883.115893562954,-20.854758447037238
104,2.47596153759,33286.119526647824,8730.785449612544,1558.9636764353272,4918.378767620234,-25.48977555094168
105,2.49999999912,34377.46770784939,8594.366926962348,1575.5806152054174,4953.232909472467,-30.368740923472675
106,2.52403846065,33374.791566370455,9310.564170875878,1595.5453899601198,4987.304620005348,-35.491654564630224
107,2.54807692218,32372.11542489151,10026.761414789407,1618.3199174234796,5019.243169062503,-40.2730406297106
108,2.57211538371,31369.439283412572,10742.958658702935,1643.5072140350894,5048.97135524584,-44.7128991187138
109,2.59615384524,30366.763141933632,11459.155902616465,1670.7350406101887,5076.473427740997,-48.811230031639845
110,2.62019230677,29364.08700045469,12175.353146529993,1699.6606501342048,5101.785871958426,-52.56803336848871
111,2.6442307683,28361.41085897575,12891.550390443523,1729.9735605421884,5124.988651708732,-55.98330912926041
112,2.66826922983,27358.73471749681,13607.747634357052,1761.3966665535027,5146.197125509931,-59.05705731395494
113,2.69230769136,26356.05857601787,14323.94487827058,1793.6859919037615,5165.55477173859,-61.78927792257229
114,2.71634615289,25353.38243453893,15040.14212218411,1826.6293597158865,5183.226788682949,-64.1799709551125
115,2.74038461442,24350.706293059986,15756.339366097638,1860.0442285411282,5199.394580540836,-66.2291364115755
116,2.76442307595,23348.030151581046,16472.536610011168,1893.7749082327991,5214.251097833622,-67.93677429196134
117,2.78846153748,22345.354010102106,17188.733853924696,1927.6893359821725,5227.996969039696,-69.30288459627003
118,2.81249999901,21342.677868623166,17904.931097838227,1961.6755605576254,5240.837337804657,-70.32746732450155
119,2.83653846054,20340.001727144223,18621.128341751755,1995.6380534726268,5252.979305187554,-71.01052247665588
120,2.86057692207,19337.325585665283,19337.325585665283,2029.4939404153947,5264.629867497862,-71.35205005273305
121,2.8846153836,18334.649444186343,20053.522829578815,2063.169225375097,5275.994236001797,-71.35205005273305
122,2.90865384513,17331.973302707403,20769.720073492343,2096.595063779542,5287.274423998295,-71.01052247665588
123,2.93269230666,16329.297161228462,21485.91731740587,2129.7041296868083,5298.66798861058,-70.32746732450155
124,2.95673076819,15326.621019749522,22202.1145613194,2162.427115561116,5310.366818497751,-69.30288459627003
125,2.98076922972,14323.94487827058,22918.31180523293,2194.6894012088287,5322.555864209418,-67.93677429196134
126,3.00480769125,14460.363400920776,23327.56737318352,2226.4079307586017,5335.4117149776885,-66.2291364115755
127,3.02884615278,14596.781923570972,23736.822941134105,2258.1881969987135,5349.409181950824,-64.4672878048282
128,3.05288461431,14733.20044622117,24146.078509084695,2289.9755734882256,5364.593266293767,-62.65122847171944
129,3.07692307584,14869.618968871364,24555.33407703528,2321.7111985856536,5381.007469528797,-60.780958412249234
130,3.10096153737,15006.037491521562,24964.58964498587,2353.331870647943,5398.6934595356615,-58.85647762641755
131,3.1249999989,15142.456014171756,25373.84521293646,2384.7699616503523,5417.690714169662,-56.87778611422442
132,3.14903846043,15278.874536821953,25783.100780887045,2415.953351863611,5438.036142621924,-54.84488387566984
133,3.17307692196,15415.293059472147,26192.356348837635,2446.805388360858,5459.76368486552,-52.7577709107538
134,3.19711538349,15551.711582122345,26601.61191678822,2477.2448702531256,5482.903889775243,-50.616447219476306
135,3.22115384502,15688.13010477254,27010.86748473881,2507.18606366568,5507.483472778363,-48.42091280183735
136,3.24519230655,15824.548627422737,27420.123052689396,2536.538749565266,5533.524854189103,-46.171167657836946
137,3.26923076808,15960.967150072931,27829.378620639985,2565.208307626838,5561.045679701073,-43.867211787475085
138,3.29326922961,16097.385672723129,28238.634188590575,2593.095839384142,5590.058324859364,-41.50904519075177
139,3.31730769114,16233.804195373325,28647.88975654116,2620.0983339376216,5620.569385707143,-39.096667867667
140,3.34134615267,16370.22271802352,29057.14532449175,2646.1088794916423,5652.579158199375,-36.63007981822078
141,3.3653846142,16506.641240673714,29466.40089244234,2671.0169239565384,5686.081109397692,-34.109281042413095
142,3.38942307573,16643.059763323912,29875.656460392926,2694.7085877752506,5721.06134390349,-31.534271540243957
143,3.41346153726,16779.478285974106,30284.91202834351,2717.0670320147065,5757.498069448922,-28.90505131171336
144,3.43749999879,16915.896808624304,30694.167596294104,2737.972884594021,5795.361066044533,-26.221620356821305
145,3.46153846032,17052.315331274498,31103.42316424469,2757.3047273004777,5834.611163574448,-23.483978675567798
146,3.48557692185,17188.733853924696,31512.678732195276,2774.939645965449,5875.199733231007,-20.692126267952833
147,3.50961538338,17461.570899225087,31376.26020954508,2790.7538458315094,5917.068198685509,-17.846063133976415
148,3.53365384491,17734.40794452548,31239.84168689488,2804.508074832457,5959.789573050884,-15.081316089542184
149,3.55769230644,18007.24498982587,31103.42316424469,2816.218238135344,6003.245705848636,-12.397885134650132
150,3.58173076797,18280.082035126263,30967.004641594493,2825.907965426196,6047.324870764318,-9.795770269300267
151,3.6057692295,18552.919080426655,30830.586118944295,2833.607842907757,6091.922035548676,-7.27497149349258
152,3.62980769103,18825.756125727046,30694.167596294097,2839.3546700399,6136.939057400712,-4.835488807227081
153,3.65384615256,19098.593171027438,30557.749073643907,2843.1907458157266,6182.28481015348,-2.477322210503772
154,3.67788461409,19371.430216327833,30421.33055099371,2845.163188509192,6227.875249551819,-0.20047170332263928
155,3.70192307562,19644.267261628225,30284.91202834351,2845.323292035915,6273.633422803088,1.9950627143163042
156,3.72596153715,19917.104306928617,30148.493505693314,2843.725921339883,6319.489428408591,4.1092810424130715
157,3.74999999868,20189.94135222901,30012.074983043123,2840.4289485558065,6365.380332055978,6.142183280967649
158,3.77403846021,20462.7783975294,29875.656460392926,2835.492731099612,6411.250044081432,8.09376942998005
159,3.79807692174,20735.615442829796,29739.237937742728,2828.979632306694,6457.0491637042705,9.964039489450263
160,3.82211538327,21008.452488130188,29602.81941509253,2820.9535847670086,6502.734794904078,11.752993459378297
161,3.8461538448,21281.28953343058,29466.40089244234,2811.47969609511,6548.270338459275,13.460631339764145
162,3.87019230633,21554.12657873097,29329.982369792142,2800.623896518581,6593.625264302783,15.086953130607814
