#i,time,PWM_l,PWM_r,x,y,theta
292,2.91,15355.268909506063,18105.466326134014,3551.2228742050675,1968.1486004785684,-15.312566037735877
293,2.92,15584.452027558393,17990.87476710785,3554.6010091865346,1980.486350246064,-15.085245283018903
294,2.93,15813.63514561072,17876.283208081684,3557.941568968472,1992.8797037447093,-14.886339622641547
295,2.94,16042.81826366305,17761.69164905552,3561.250338772322,2005.3269169486912,-14.715849056603808
296,2.95,16272.00138171538,17647.100090029355,3564.5331840735607,2017.8262914406387,-14.573773584905691
297,2.96,16501.18449976771,17532.50853100319,3567.7960479941194,2030.3761661427907,-14.460113207547202
298,2.97,16730.367617820037,17417.916971977025,3571.0449487843007,2042.9749088555272,-14.374867924528335
299,2.98,16959.550735872366,17303.32541295086,3574.2859773741748,2055.620907609624,-14.318037735849083
300,2.99,17188.733853924696,17188.733853924696,3577.525294973754,2068.312561838339,-14.289622641509466
301,3.00,17246.029633437778,17074.14229489853,3580.7691307006544,2081.0482733753015,-14.289622641509466
302,3.01,17303.32541295086,16959.550735872366,3584.0075600346763,2093.7627587263696,-14.303830188679274
303,3.02,17360.621192463943,16844.9591768462,3587.2437304045316,2106.455215813533,-14.332245283018894
304,3.03,17417.916971977025,16730.367617820037,3590.4807728529995,2119.1248442452343,-14.37486792452832
305,3.04,17475.212751490108,16615.776058793872,3593.7218014428736,2131.770842999331,-14.431698113207572
306,3.05,17532.50853100319,16501.18449976771,3596.9699126621454,2144.39240812711,-14.50273584905663
307,3.06,17589.804310516272,16386.592940741546,3600.228184825617,2156.9887304790873,-14.5879811320755
308,3.07,17647.100090029355,16272.00138171538,3603.499677470145,2169.5589934533346,-14.687433962264178
309,3.08,17704.395869542437,16157.409822689215,3606.787430740781,2182.1023707670893,-14.801094339622665
310,3.09,17761.69164905552,16042.81826366305,3610.094464765103,2194.618024252414,-14.928962264150961
311,3.10,17818.987428568602,15928.226704636885,3613.4237790130737,2207.1051016766987,-15.07103773584908
312,3.11,17876.283208081684,15813.63514561072,3616.7783516398067,2219.5627345888115,-15.227320754717008
313,3.12,17933.578987594767,15699.043586584556,3620.161138808672,2231.99003619175,-15.397811320754746
314,3.13,17990.87476710785,15584.452027558393,3623.575073992203,2244.3860992426644,-15.582509433962294
315,3.14,18048.17054662093,15469.860468532228,3627.023067248336,2256.749993981166,-15.781415094339648
316,3.15,18105.466326134014,15355.268909506063,3630.508004469538,2269.080766086875,-15.994528301886815
317,3.16,18162.762105647096,15240.677350479898,3634.0327466024555,2281.377434667217,-16.22184905660379
318,3.17,18220.05788516018,15126.085791453734,3637.60012883575,2293.638990276507,-16.463377358490586
319,3.18,18277.35366467326,15011.494232427569,3641.2129597538487,2305.864392967431,-16.719113207547192
320,3.19,18334.649444186343,14896.902673401404,3644.8740204543947,2318.0525703760886,-16.98905660377361
321,3.20,18391.945223699426,14782.31111437524,3648.586063627248,2330.2024158418126,-17.273207547169832
322,3.21,18449.241003212508,14667.719555349075,3652.351812592934,2342.3127865630468,-17.571566037735867
323,3.22,18506.53678272559,14553.12799632291,3656.173960298509,2354.3825017906465,-17.88413207547171
324,3.23,18563.832562238673,14438.536437296745,3660.0551682688883,2366.41034106001,-18.210905660377374
325,3.24,18621.128341751755,14323.94487827058,3663.9980655117342,2378.395042463543,-18.55188679245285
326,3.25,18678.424121264838,14209.353319244416,3668.0052473740825,2390.3353009650236,-18.907075471698136
327,3.26,18735.71990077792,14094.76176021825,3672.079274348963,2402.229766757516,-19.276471698113227
328,3.27,18793.015680291002,13980.170201192086,3676.222670830344,2414.077043666566,-19.660075471698132
329,3.28,18850.311459804085,13865.578642165921,3680.4379238148167,2425.8756876004873,-20.057886792452845
330,3.29,18907.607239317167,13750.987083139757,3684.7274815485116,2437.624205049632,-20.46990566037738
331,3.30,18964.90301883025,13636.395524113594,3689.0937521178466,2449.3210516366426,-20.896132075471723
332,3.31,19022.198798343332,13521.803965087429,3693.539101982775,2460.964630719738,-21.336566037735874
333,3.32,19079.494577856414,13407.212406061264,3698.065854451321,2472.5532920512196,-21.791207547169837
334,3.33,19136.790357369497,13292.6208470351,3702.6762880942806,2484.085330493427,-22.26005660377361
335,3.34,19194.08613688258,13178.029288008935,3707.37263509907,2495.558984794513,-22.74311320754719
336,3.35,19251.38191639566,13063.43772898277,3712.1570795618227,2506.9724364264557,-23.24037735849058
337,3.36,19308.677695908744,12948.846169956605,3717.031755716942,2518.323808487856,-23.751849056603792
338,3.37,19365.973475421826,12834.25461093044,3721.998746103446,2529.611164674131,-24.277528301886814
339,3.38,19423.26925493491,12719.663051904276,3727.060079667558,2540.8325083178397,-24.817415094339644
340,3.39,19480.56503444799,12605.07149287811,3732.217729801133,2551.985781501937,-25.371509433962284
341,3.40,19537.860813961073,12490.479933851946,3737.4736123156426,2563.0688642488667,-25.939811320754735
342,3.41,19595.156593474156,12375.888374825781,3742.8295833515886,2574.079573788492,-26.522320754716993
343,3.42,19652.452372987238,12261.296815799617,3748.287437223349,2585.0156639079423,-27.119037735849073
344,3.43,19709.74815250032,12146.705256773452,3753.8489041996418,2595.8748243865575,-27.729962264150963
345,3.44,19767.043932013403,12032.113697747287,3759.5156482199136,2606.6546805191783,-28.355094339622664
346,3.45,19824.339711526485,11917.522138721124,3765.28926454716,2617.352792731139,-28.994433962264175
347,3.46,19881.635491039568,11802.93057969496,3771.171277357842,2627.9666562883785,-29.64798113207549
348,3.47,19938.93127055265,11688.339020668795,3777.163137269733,2638.4937011061747,-30.31573584905662
349,3.48,19996.227050065732,11573.74746164263,3783.2662188087425,2648.931291660072,-30.997698113207555
350,3.49,20053.522829578815,11459.155902616465,3789.481817815922,2659.276727002658,-31.693867924528316
351,3.50,20110.818609091897,11344.5643435903,3795.8111487960878,2669.527240889892,-32.40424528301888
352,3.51,20168.114388604976,11229.972784564136,3802.2553422096735,2679.6800020207593,-33.12883018867926
353,3.52,20225.41016811806,11115.38122553797,3808.815441709663,2689.7321143940762,-33.86762264150945
354,3.53,20282.70594763114,11000.789666511806,3815.492401325656,2699.680617786318,-34.62062264150945
355,3.54,20340.001727144223,10886.198107485641,3822.2870825973478,2709.522488354395,-35.38783018867927
356,3.55,20397.297506657305,10771.606548459476,3829.200251659947,2719.2546393673147,-36.16924528301889
357,3.56,20454.593286170388,10657.014989433312,3836.23257628428,2728.8739220707266,-36.96486792452831
358,3.57,20511.88906568347,10542.423430407147,3843.3846228745933,2738.3771266883314,-37.77469811320756
359,3.58,20569.184845196552,10427.831871380982,3850.656853427301,2747.760983564177,-38.59873584905662
360,3.59,20626.480624709635,10313.240312354817,3858.0496224542003,2757.022164449849,-39.43698113207548
361,3.60,20683.776404222717,10198.648753328653,3865.563173873935,2766.1572839405526,-40.28943396226416
362,3.61,20741.0721837358,10084.057194302488,3873.197637875758,2775.1629010640827,-41.156094339622655
363,3.62,20798.367963248882,9969.465635276325,3880.953027759927,2784.0355210266252,-42.03696226415095
364,3.63,20855.663742761964,9854.87407625016,3888.8292367593467,2792.7715971193093,-42.93203773584907
365,3.64,20912.959522275047,9740.282517223995,3896.8260348473696,2801.367532789365,-43.841320754716996
366,3.65,20970.25530178813,9625.69095819783,3904.9430655369442,2809.819683879685,-44.764811320754724
367,3.66,21027.55108130121,9511.099399171666,3913.1798426766163,2818.1243610404963,-45.70250943396228
368,3.67,21084.846860814294,9396.507840145501,3921.535747249187,2826.2778323167668,-46.65441509433963
369,3.68,21142.142640327376,9281.916281119336,3930.0100241791306,2834.276325914848,-47.62052830188681
370,3.69,21199.43841984046,9167.324722093172,3938.601779155202,2842.116033151742,-48.600849056603785
371,3.70,21256.73419935354,9052.733163067007,3947.309975474963,2849.7931115902384,-49.59537735849058
372,3.71,21314.029978866623,8938.141604040842,3956.1334309182757,2857.3036883629993,-50.60411320754719
373,3.72,21371.325758379706,8823.550045014677,3965.0708146571496,2864.6438636885105,-51.6270566037736
374,3.73,21428.62153789279,8708.958485988513,3974.12064420961,2871.809714581608,-52.66420754716983
375,3.74,21485.91731740587,8594.366926962348,3983.2812824456123,2878.7972987610983,-53.71556603773587
376,3.75,21543.213096918953,8479.775367936183,3992.550934653327,2885.6026587567294,-54.78113207547171
377,3.76,21600.508876432035,8365.183808910018,4001.927645674442,2892.2218262175584,-55.86090566037738
378,3.77,21657.804655945118,8250.592249883855,4011.409297117446,2898.650826423451,-56.95488679245285
379,3.78,21715.1004354582,8136.00069085769,4020.9936046581697,2904.885683001182,-58.06307547169813
380,3.79,21772.396214971282,8021.409131831525,4030.6781154371774,2910.92242284629,-59.18547169811322
381,3.80,21829.691994484365,7906.81757280536,4040.4602055638898,2916.7570812514914,-60.32207547169813
382,3.81,21886.987773997447,7792.226013779196,4050.3370777376394,2922.385707242115,-61.47288679245285
383,3.82,21944.28355351053,7677.634454753032,4060.305758996131,2927.8043691186294,-62.63790566037738
384,3.83,22001.579333023612,7563.042895726867,4070.3630986020808,2933.0091602059438,-63.81713207547172
385,3.84,22058.875112536694,7448.451336700702,4080.5057660790644,2937.9962048087154,-65.01056603773586
386,3.85,22116.170892049777,7333.859777674537,4090.7302494078795,2942.7616643714728,-66.21820754716983
387,3.86,22173.46667156286,7219.268218648373,4101.032853394974,2947.3017438418683,-67.4400566037736
388,3.87,22230.76245107594,7104.676659622208,4111.4096982247265,2951.6126982348824,-68.67611320754719
389,3.88,22288.058230589024,6990.085100596043,4121.85671820759,2955.6908393952845,-69.92637735849057
390,3.89,22345.354010102106,6875.493541569878,4132.369660736314,2959.5325429550994,-71.1908490566038
391,3.90,22402.64978961519,6760.901982543714,4142.944085462638,2963.134255482265,-72.46952830188681
392,3.91,22459.94556912827,6646.31042351755,4153.575363707046,2966.492501816062,-73.76241509433964
393,3.92,22517.241348641353,6531.718864491385,4164.25867811426,2969.603892584286,-75.06950943396228
394,3.93,22574.537128154436,6417.12730546522,4174.989022567348,2972.4651318964898,-76.39081132075472
395,3.94,22631.832907667518,6302.535746439055,4185.76120237334,2975.073025206948,-77.726320754717
396,3.95,22689.1286871806,6187.944187412891,4196.569834733382,2977.4244873403086,-79.07603773584907
397,3.96,22746.424466693683,6073.352628386726,4207.409349510458,2979.5165506722024,-80.43996226415095
398,3.97,22803.720246206765,5958.761069360562,4218.273990307737,2981.346373456314,-81.81809433962265
399,3.98,22861.016025719848,5844.169510334397,4229.157815870574,2982.9112482887012,-83.21043396226418
400,3.99,22918.31180523293,5729.5779513082325,4240.054701825148,2984.2086106993465,-84.61698113207548
401,4.00,22918.31180523293,5729.5779513082325,4250.958342766618,2985.236047860144,-86.03773584905662
402,4.01,22918.31180523293,5729.5779513082325,4261.884106236492,2985.992820943882,-87.45849056603774
403,4.02,22918.31180523293,5729.5779513082325,4272.825274505626,2986.4784646470052,-88.87924528301889
404,4.03,22918.31180523293,5729.5779513082325,4283.775120373204,2986.692680370438,269.7
405,4.04,22918.31180523293,5729.5779513082325,4294.726911302971,2986.635336403184,268.27924528301884
406,4.05,22918.31180523293,5729.5779513082325,4305.673913562742,2986.306468003303,266.8584905660377
407,4.06,22918.31180523293,5729.5779513082325,4316.609396364662,2985.706277376239,265.43773584905654
408,4.07,22918.31180523293,5729.5779513082325,4327.526636003634,2984.8351335504876,264.01698113207544
409,4.08,22918.31180523293,5729.5779513082325,4338.418919991412,2983.6935721507016,262.5962264150943
410,4.09,22918.31180523293,5729.5779513082325,4349.279551183785,2982.2822950683603,261.17547169811314
411,4.10,22918.31180523293,5729.5779513082325,4360.101851898331,2980.60217003021,259.754716981132
412,4.11,22918.31180523293,5729.5779513082325,4370.879168020206,2978.6542300647397,258.3339622641509
413,4.12,22918.31180523293,5729.5779513082325,4381.604873093436,2976.4396728670217,256.91320754716975
414,4.13,22918.31180523293,5729.5779513082325,4392.272372395216,2973.9598600623076,255.4924528301886
415,4.14,22918.31180523293,5729.5779513082325,4402.87510699068,2971.2163163688283,254.07169811320747
416,4.15,22918.31180523293,5729.5779513082325,4413.406557765685,2968.210728660317,252.65094339622632
417,4.16,22918.31180523293,5729.5779513082325,4423.8602494350935,2964.944944928834,251.23018867924517
418,4.17,22918.31180523293,5729.5779513082325,4434.229754524125,2961.4209731485234,249.80943396226405
419,4.18,22918.31180523293,5729.5779513082325,4444.508697320299,2957.6409800410047,248.3886792452829
420,4.19,22918.31180523293,5729.5779513082325,4454.690757793552,2953.6072897431613,246.96792452830178
421,4.20,22918.31180523293,5729.5779513082325,4464.769675482126,2949.322382378138,245.54716981132063
422,4.21,22918.31180523293,5729.5779513082325,4474.739253341829,2944.788892530435,244.1264150943395
423,4.22,22918.31180523293,5729.5779513082325,4484.593361556293,2940.009607626025,242.70566037735836
424,4.23,22918.31180523293,5729.5779513082325,4494.325941305912,2934.9874662184993,241.28490566037723
425,4.24,22918.31180523293,5729.5779513082325,4503.9310084931185,2929.7255561822913,239.86415094339608
426,4.25,22918.31180523293,5729.5779513082325,4513.402657421716,2924.227112814092,238.44339622641496
427,4.26,22918.31180523293,5729.5779513082325,4522.735064428011,2918.495516843619,237.0226415094338
428,4.27,22918.31180523293,5729.5779513082325,4531.922491461507,2912.534292354969,235.6018867924527
429,4.28,22918.31180523293,5729.5779513082325,4540.959289612953,2906.3471046198256,234.18113207547154
430,4.29,22918.31180523293,5729.5779513082325,4549.8399025875915,2899.9377578438607,232.76037735849042
431,4.30,22918.31180523293,5729.5779513082325,4558.558870121456,2893.310192827709,231.33962264150927
432,4.31,22918.31180523293,5729.5779513082325,4567.110831338625,2886.4684845439606,229.91886792452814
433,4.32,22918.31180523293,5729.5779513082325,4575.490528047372,2879.416839631652,228.498113207547
434,4.33,22918.31180523293,5729.5779513082325,4583.692807973173,2872.159593809806,227.07735849056587
435,4.34,22918.31180523293,5729.5779513082325,4591.712627926593,2864.70120921161,225.65660377358472
436,4.35,22918.31180523293,5729.5779513082325,4599.545056904104,2857.0462716408565,224.2358490566036
437,4.36,22918.31180523293,5729.5779513082325,4607.185279119922,2849.1994877523575,222.81509433962245
438,4.37,22918.31180523293,5729.5779513082325,4614.6285969670025,2841.1656821580445,221.39433962264133
439,4.38,22918.31180523293,5729.5779513082325,4621.870433905377,2832.9497944605473,219.97358490566018
440,4.39,22918.31180523293,5729.5779513082325,4628.906337276044,2824.5568762160674,218.55283018867905
441,4.40,22918.31180523293,5729.5779513082325,4635.731981038702,2815.9920878284192,217.1320754716979
442,4.41,22918.31180523293,5729.5779513082325,4642.343168431617,2807.260695376144,215.71132075471678
443,4.42,22918.31180523293,5729.5779513082325,4648.735834552019,2798.3680673746503,214.29056603773563
444,4.43,22918.31180523293,5729.5779513082325,4654.906048855408,2789.3196714753685,212.86981132075448
445,4.44,22918.31180523293,5729.5779513082325,4660.850017572264,2780.1210711039575,211.44905660377336
446,4.45,22918.31180523293,5729.5779513082325,4666.564086040652,2770.777922039618,210.0283018867922
447,4.46,22918.31180523293,5729.5779513082325,4672.044740953297,2761.295968937625,208.60754716981108
448,4.47,22918.31180523293,5729.5779513082325,4677.288612517752,2751.6810417972147,207.18679245282993
449,4.48,22918.31180523293,5729.5779513082325,4682.292476528319,2741.939052376996,205.7660377358488
450,4.49,22918.31180523293,5729.5779513082325,4687.053256348461,2732.0759905600944,204.34528301886766
451,4.50,22918.31180523293,5729.5779513082325,4691.568024802478,2722.097920671258,202.92452830188654
452,4.51,22918.31180523293,5729.5779513082325,4695.834005975285,2712.010977748195,201.5037735849054
453,4.52,22918.31180523293,5729.5779513082325,4699.848576919195,2701.8213637694316,200.08301886792427
454,4.53,22918.31180523293,5729.5779513082325,4703.609269266636,2691.5353438410148,198.66226415094312
455,4.54,22918.31180523293,5729.5779513082325,4707.11377074784,2681.1592423443963,197.241509433962
456,4.55,22918.31180523293,5729.5779513082325,4710.359926612541,2670.699439047873,195.82075471698084
457,4.56,22918.31180523293,5729.5779513082325,4713.345740954833,2660.1623651839745,194.39999999999972
458,4.57,22918.31180523293,5729.5779513082325,4716.069377940351,2649.5544994952033,192.97924528301857
459,4.58,22918.31180523293,5729.5779513082325,4718.529162935044,2638.8823642505686,191.55849056603745
460,4.59,22918.31180523293,5729.5779513082325,4720.723583534824,2628.1525212353536,190.1377358490563
461,4.60,22918.31180523293,5729.5779513082325,4722.65129049547,2617.371567716589,188.71698113207518
462,4.61,22918.31180523293,5729.5779513082325,4724.311098562215,2606.5461323867075,187.29622641509403
463,4.62,22918.31180523293,5729.5779513082325,4725.701987198505,2595.6828712878787,185.8754716981129
464,4.63,22918.31180523293,5729.5779513082325,4726.823101213472,2584.7884637195284,184.45471698113175
465,4.64,22918.31180523293,5729.5779513082325,4727.673751287756,2573.8696081315557,183.03396226415063
466,4.65,22918.31180523293,5729.5779513082325,4728.253414397332,2562.933018005777,181.61320754716948
467,4.66,22918.31180523293,5729.5779513082325,4728.561734135091,2551.985417728127,180.19245283018836
468,4.67,22918.31180523293,5729.5779513082325,4728.59852092998,2541.0335384541568,178.7716981132072
469,4.68,22918.31180523293,5729.5779513082325,4728.363752163558,2530.084113970368,177.35094339622609
470,4.69,22918.31180523293,5729.5779513082325,4727.857572183908,2519.143876553927,175.93018867924494
471,4.70,22918.31180523293,5729.5779513082325,4727.080292216876,2508.219552833314,174.50943396226378
472,4.71,22918.31180523293,5729.5779513082325,4726.03239017472,2497.3178596524394,173.08867924528266
473,4.72,22918.31180523293,5729.5779513082325,4724.7145103622615,2486.4454999407762,171.6679245283015
474,4.73,22918.31180523293,5729.5779513082325,4723.127463080736,2475.6091585920512,170.2471698113204
475,4.74,22918.31180523293,5729.5779513082325,4721.272224129572,2464.8154983540235,168.82641509433924
476,4.75,22918.31180523293,5729.5779513082325,4719.149934206426,2454.07115573188,167.40566037735812
477,4.76,22918.31180523293,5729.5779513082325,4716.761898205817,2443.3827369077653,165.98490566037697
478,4.77,22918.31180523293,5729.5779513082325,4714.109584416809,2432.756813678957,164.56415094339584
479,4.78,22918.31180523293,5729.5779513082325,4711.194623620236,2422.1999194171804,163.1433962264147
480,4.79,22918.31180523293,5729.5779513082325,4708.018808086003,2411.7185450515535,161.72264150943357
481,4.80,22918.31180523293,5729.5779513082325,4704.584090471117,2401.3191350776233,160.30188679245242
482,4.81,22918.31180523293,5729.5779513082325,4700.892582619081,2391.0080835949548,158.8811320754713
483,4.82,22918.31180523293,5729.5779513082325,4696.946554261429,2380.791730375704,157.46037735849015
484,4.83,22918.31180523293,5729.5779513082325,4692.748431622175,2370.6763569665964,156.03962264150903
485,4.84,22918.31180523293,5729.5779513082325,4688.300795926043,2360.6681828267056,154.61886792452788
486,4.85,22918.31180523293,5729.5779513082325,4683.606381811396,2350.773361503402,153.19811320754675
487,4.86,22918.31180523293,5729.5779513082325,4678.668075648838,2340.9979768488356,151.7773584905656
488,4.87,22918.31180523293,5729.5779513082325,4673.488913766522,2331.3480392792626,150.35660377358448
489,4.88,22918.31180523293,5729.5779513082325,4668.07208058326,2321.829482079529,148.93584905660333
490,4.89,22918.31180523293,5729.5779513082325,4662.42090665057,2312.4481577549795,147.5150943396222
491,4.90,22918.31180523293,5729.5779513082325,4656.538866604887,2303.2098344330307,146.09433962264106
492,4.91,22918.31180523293,5729.5779513082325,4650.429577031169,2294.1201923166236,144.67358490565994
493,4.92,22918.31180523293,5729.5779513082325,4644.096794239237,2285.184820191742,143.2528301886788
494,4.93,22918.31180523293,5729.5779513082325,4637.544411954196,2276.409211991134,141.83207547169766
495,4.94,22918.31180523293,5729.5779513082325,4630.776458922371,2267.7987634163555,140.4113207547165
496,4.95,22918.31180523293,5729.5779513082325,4623.797096434223,2259.358768620212,138.9905660377354
497,4.96,22918.31180523293,5729.5779513082325,4616.610615765774,2251.094416951635,137.56981132075424
498,4.97,22918.31180523293,5729.5779513082325,4609.221435540102,2243.010789765005,136.1490566037731
499,4.98,22918.31180523293,5729.5779513082325,4601.634099010544,2235.112857295864,134.72830188679197
500,4.99,22918.31180523293,5729.5779513082325,4593.853271267264,2227.405475604959,133.30754716981082
